Serie,Modelo,Ingreso,Estado_normalizado,num_reparaciones_6m,num_reparaciones_12m,dias_desde_ultima_reparacion,edad_dias,fallo_30d
7204696,CVB35.BC,2023-05-19,Reparado,0,0,0.0,0,0
7204696,CVB35.BC,2024-02-27,Reparado / Garantía Lab,0,1,284.0,284,0
7204696,CVB35.BC,2024-05-27,Reparado / Garantía Lab,1,1,90.0,374,1
7204696,CVB35.BC,2024-05-31,Reparado / Garantía Lab,2,2,4.0,378,0
7204696,CVB35.BC,2025-05-19,Reparado / Garantía Lab,0,2,353.0,731,1
7204696,CVB35.BC,2025-05-22,Reparado / Garantía Lab,1,3,3.0,734,0
7204697,CVB35.BC,2024-03-20,Reparado,0,0,0.0,0,0
7204700,CVB35.BC,2025-07-15,Reparado,0,0,0.0,0,0
7204700,CVB35.BC,2025-11-18,Proceso,1,1,126.0,126,0
7204701,CVB35.BC,2022-10-13,Reparado,0,0,0.0,0,0
7204701,CVB35.BC,2024-09-09,Reparado / Garantía Lab,0,0,697.0,697,0
7204702,CVB35.BC,2021-04-09,Reparado,0,0,0.0,0,0
7204702,CVB35.BC,2022-03-15,Reparado / Garantía Lab,0,1,340.0,340,0
7204702,CVB35.BC,2022-04-30,Reparado / Garantía Lab,1,1,46.0,386,0
7204702,CVB35.BC,2023-02-20,Reparado,0,2,296.0,682,0
7204702,CVB35.BC,2024-12-17,Reparado / Garantía Lab,0,0,666.0,1348,0
7204703,CVB35.BC,2021-01-21,Reparado,0,0,0.0,0,0
7204703,CVB35.BC,2024-11-15,Reparado / Garantía Lab,0,0,1394.0,1394,1
7204703,CVB35.BC,2024-11-19,Reparado / Garantía Lab,1,1,4.0,1398,0
7204704,CVB35.BC,2025-10-09,Reparado,0,0,0.0,0,0
7204705,CVB35.BC,2021-06-03,Reparado,0,0,0.0,0,0
7204705,CVB35.BC,2022-04-29,Reparado / Garantía Lab,0,1,330.0,330,1
7204705,CVB35.BC,2022-05-17,Reparado / Garantía Lab,1,2,18.0,348,0
7204706,CVB35.BC,2022-02-08,Reparado,0,0,0.0,0,1
7204706,CVB35.BC,2022-02-25,Reparado / Garantía Lab,1,1,17.0,17,0
7204707,CVB35.BC,2023-09-23,Reparado,0,0,0.0,0,0
7204707,CVB35.BC,2025-02-12,Reparado / Garantía Lab,0,0,508.0,508,0
7204710,CVB35.BC,2021-02-11,Reparado,0,0,0.0,0,0
7204710,CVB35.BC,2024-11-15,Reparado / Garantía Lab,0,0,1373.0,1373,0
7204711,CVB35.BC,2022-07-01,POD Reparado,0,0,0.0,0,0
7204711,CVB35.BC,2024-08-12,Reparado / Garantía Lab,0,0,773.0,773,1
7204711,CVB35.BC,2024-08-19,Reparado / Garantía Lab,1,1,7.0,780,0
7204713,CVB35.BC,2020-08-19,Reparado,0,0,0.0,0,0
7204713,CVB35.BC,2021-03-05,Reparado / Garantía Lab,0,1,198.0,198,0
7204713,CVB35.BC,2021-04-20,Reparado / Garantía Lab,1,2,46.0,244,1
7204713,CVB35.BC,2021-04-27,Reparado / Garantía Lab,2,3,7.0,251,0
7204713,CVB35.BC,2023-01-21,Reparado / Garantía Lab,0,0,634.0,885,0
7204715,CVB35.BC,2023-10-12,Reparado,0,0,0.0,0,0
7204716,CVB35.BC,2022-12-06,Reparado,0,0,0.0,0,0
7204716,CVB35.BC,2025-01-14,Reparado / Garantía Lab,0,0,770.0,770,0
7204716,CVB35.BC,2025-07-07,Reparado / Garantía Lab,1,1,174.0,944,1
7204716,CVB35.BC,2025-07-09,Reparado / Garantía Lab,2,2,2.0,946,0
7204716,CVB35.BC,2025-10-16,Reparado / Garantía Lab,2,3,99.0,1045,1
7204716,CVB35.BC,2025-10-21,Reparado / Garantía Lab,3,4,5.0,1050,0
7204716,CVB35.BC,2025-12-02,Reparado / Garantía Lab,4,5,42.0,1092,0
7204717,CVB35.BC,2024-08-07,Reparado,0,0,0.0,0,0
7204720,CVB35.BC,2021-07-08,Reparado,0,0,0.0,0,0
7204720,CVB35.BC,2021-09-02,Reparado / Garantía Lab,1,1,56.0,56,0
7204720,CVB35.BC,2022-03-09,Reparado / Garantía Lab,0,2,188.0,244,0
7204720,CVB35.BC,2022-05-24,Reparado / Garantía Lab,1,3,76.0,320,1
7204720,CVB35.BC,2022-06-02,Reparado / Garantía Lab,2,4,9.0,329,0
7204720,CVB35.BC,2022-07-08,Reparado / Garantía Lab,3,5,36.0,365,0
7204720,CVB35.BC,2023-09-15,Reparado / Garantía Lab,0,0,434.0,799,0
7204721,CVB35.BC,2024-03-18,Reparado,0,0,0.0,0,0
7204722,CVB35.BC,2021-06-01,Reparado,0,0,0.0,0,0
7204722,CVB35.BC,2022-07-04,Reparado / Garantía Lab,0,0,398.0,398,0
7204722,CVB35.BC,2025-07-18,Reparado / Garantía Lab,0,0,1110.0,1508,0
7204722,CVB35.BC,2025-08-21,Reparado / Garantía Lab,1,1,34.0,1542,0
7204723,CVB35.BC,2021-07-08,Reparado,0,0,0.0,0,0
7204723,CVB35.BC,2022-03-10,Reparado / Garantía Lab,0,1,245.0,245,0
7204723,CVB35.BC,2022-08-09,Reparado / Garantía Lab,1,1,152.0,397,0
7204724,CVB35.BC,2023-09-11,Reparado,0,0,0.0,0,0
7204725,CVB35.BC,2022-08-30,Reparado,0,0,0.0,0,0
7204725,CVB35.BC,2022-11-23,Reparado / Garantía Lab,1,1,85.0,85,0
7204726,CVB35.BC,2022-07-09,Reparado,0,0,0.0,0,0
7204726,CVB35.BC,2023-06-28,Reparado / Garantía Lab,0,1,354.0,354,0
7204726,CVB35.BC,2025-06-23,Reparado / Garantía Lab,0,0,726.0,1080,0
7204727,CVB35.BC,2022-02-15,Reparado,0,0,0.0,0,0
7204727,CVB35.BC,2025-08-25,Reparado / Garantía Lab,0,0,1287.0,1287,0
7204727,CVB35.BC,2025-11-26,Reparado / Garantía Lab,1,1,93.0,1380,0
7204728,CVB35.BC,2022-06-01,Reparado,0,0,0.0,0,0
7204728,CVB35.BC,2022-08-05,Reparado / Garantía Lab,1,1,65.0,65,1
7204728,CVB35.BC,2022-09-02,Reparado / Garantía Lab,2,2,28.0,93,0
7204728,CVB35.BC,2025-06-30,Reparado / Garantía Lab,0,0,1032.0,1125,0
7204728,CVB35.BC,2025-08-08,Reparado / Garantía Lab,1,1,39.0,1164,0
7204730,CVB35.BC,2021-07-30,Reparado,0,0,0.0,0,1
7204730,CVB35.BC,2021-08-05,Reparado / Garantía Lab,1,1,6.0,6,0
7204730,CVB35.BC,2022-03-14,Reparado / Garantía Lab,0,2,221.0,227,1
7204730,CVB35.BC,2022-03-24,Reparado / Garantía Lab,1,3,10.0,237,0
7204731,CVB35.BC,2021-02-23,Reparado,0,0,0.0,0,0
7204731,CVB35.BC,2021-07-30,Reparado / Garantía Lab,1,1,157.0,157,1
7204731,CVB35.BC,2021-08-04,Reparado / Garantía Lab,2,2,5.0,162,1
7204731,CVB35.BC,2021-08-31,Reparado / Garantía Lab,2,3,27.0,189,0
7204732,CVB35.BC,2021-05-15,Reparado,0,0,0.0,0,0
7204733,CVB35.BC,2021-05-10,Reparado,0,0,0.0,0,0
7204733,CVB35.BC,2023-11-05,Reparado / Garantía Lab,0,0,909.0,909,0
7204734,CVB35.BC,2022-07-28,Reparado,0,0,0.0,0,0
7204735,CVB35.BC,2021-04-21,Reparado,0,0,0.0,0,0
7204735,CVB35.BC,2022-11-29,Reparado,0,0,587.0,587,1
7204735,CVB35.BC,2022-12-12,Reparado / Garantía Lab,1,1,13.0,600,1
7204735,CVB35.BC,2022-12-23,Reparado / Garantía Lab,2,2,11.0,611,0
7204736,CVB35.BC,2021-05-19,Reparado,0,0,0.0,0,0
7204736,CVB35.BC,2021-07-01,Reparado / Garantía Lab,1,1,43.0,43,0
7204736,CVB35.BC,2024-05-14,Reparado / Garantía Lab,0,0,1048.0,1091,1
7204736,CVB35.BC,2024-05-27,Reparado / Garantía Lab,1,1,13.0,1104,0
7204737,CVB35.BC,2020-12-21,Reparado,0,0,0.0,0,0
7204737,CVB35.BC,2022-11-22,Reparado / Garantía Lab,0,0,701.0,701,0
7204738,CVB35.BC,2022-02-17,Reparado,0,0,0.0,0,0
7204739,CVB35.BC,2020-10-01,Reparado,0,0,0.0,0,0
7204742,CVB35.BC,2021-09-30,Reparado,0,0,0.0,0,0
7204743,CVB35.BC,2022-02-08,Reparado,0,0,0.0,0,0
7204744,CVB35.BC,2022-05-29,Reparado,0,0,0.0,0,0
7204744,CVB35.BC,2025-01-22,Reparado / Garantía Lab,0,0,969.0,969,0
7204745,CVB35.BC,2021-02-17,Reparado,0,0,0.0,0,1
7204745,CVB35.BC,2021-02-18,Reparado,1,1,1.0,1,0
7204745,CVB35.BC,2021-06-25,Reparado / Garantía Lab,2,2,127.0,128,0
7204746,CVB35.BC,2021-08-11,Reparado,0,0,0.0,0,0
7204747,CVB35.BC,2023-01-17,Reparado,0,0,0.0,0,0
7204748,CVB35.BC,2022-05-30,Reparado,0,0,0.0,0,0
7204748,CVB35.BC,2024-10-18,Reparado / Garantía Lab,0,0,872.0,872,0
7204749,CVB35.BC,2021-02-11,Reparado,0,0,0.0,0,0
7204749,CVB35.BC,2021-10-23,Reparado / Garantía Lab,0,1,254.0,254,0
7204749,CVB35.BC,2024-10-17,Reparado / Garantía Lab,0,0,1090.0,1344,0
7204750,CVB35.BC,2022-02-13,Reparado,0,0,0.0,0,0
7204750,CVB35.BC,2023-01-12,POD Reparado,0,1,333.0,333,0
7204751,CVB35.BC,2022-03-07,Reparado,0,0,0.0,0,1
7204751,CVB35.BC,2022-03-15,Reparado / Garantía Lab,1,1,8.0,8,0
7204751,CVB35.BC,2025-10-15,Reparado / Garantía Lab,0,0,1310.0,1318,0
7204752,CVB35.BC,2021-08-11,Reparado,0,0,0.0,0,0
7204753,CVB35.BC,2022-02-08,Reparado,0,0,0.0,0,1
7204753,CVB35.BC,2022-02-24,Reparado / Garantía Lab,1,1,16.0,16,0
7204753,CVB35.BC,2022-07-04,Reparado / Garantía Lab,2,2,130.0,146,0
7204753,CVB35.BC,2023-08-01,Reparado / Garantía Lab,0,0,393.0,539,0
7204754,CVB35.BC,2020-12-13,POD Reparado,0,0,0.0,0,0
7204754,CVB35.BC,2021-02-09,POD,1,1,58.0,58,0
7204755,CVB35.BC,2021-01-12,Reparado / Garantía Lab,0,0,0.0,0,0
7204755,CVB35.BC,2021-02-16,Reparado,1,1,35.0,35,0
7204755,CVB35.BC,2025-01-22,Reparado / Garantía Lab,0,0,1436.0,1471,0
7204756,CVB35.BC,2022-06-22,Reparado,0,0,0.0,0,1
7204756,CVB35.BC,2022-07-06,Reparado / Garantía Lab,1,1,14.0,14,0
7204756,CVB35.BC,2024-06-18,Reparado / Garantía Lab,0,0,713.0,727,0
7204756,CVB35.BC,2025-05-15,Reparado / Garantía Lab,0,1,331.0,1058,0
7204757,CVB35.BC,2022-10-04,Reparado,0,0,0.0,0,0
7204757,CVB35.BC,2025-09-05,Reparado / Garantía Lab,0,0,1067.0,1067,0
7204757,CVB35.BC,2025-10-16,Reparado / Garantía Lab,1,1,41.0,1108,0
7204758,CVB35.BC,2021-09-27,Reparado,0,0,0.0,0,0
7204758,CVB35.BC,2024-10-17,Reparado / Garantía Lab,0,0,1116.0,1116,0
7204759,CVB35.BC,2022-06-27,Reparado,0,0,0.0,0,0
7204761,CVB35.BC,2022-11-04,Reparado,0,0,0.0,0,0
7204762,CVB35.BC,2022-02-11,Reparado,0,0,0.0,0,0
7204762,CVB35.BC,2024-01-30,Reparado / Garantía Lab,0,0,718.0,718,0
7204763,CVB35.BC,2021-05-10,Reparado,0,0,0.0,0,0
7204763,CVB35.BC,2022-03-03,Reparado / Garantía Lab,0,1,297.0,297,0
7204764,CVB35.BC,2021-02-08,Reparado,0,0,0.0,0,0
7204764,CVB35.BC,2021-03-12,Reparado / Garantía Lab,1,1,32.0,32,0
7204764,CVB35.BC,2021-11-03,Reparado / Garantía Lab,0,2,236.0,268,0
7204764,CVB35.BC,2022-03-09,Reparado / Garantía Lab,1,2,126.0,394,0
7204764,CVB35.BC,2022-06-26,Reparado / Garantía Lab,1,2,109.0,503,0
7204764,CVB35.BC,2025-11-26,Reparado / Garantía Lab,0,0,1249.0,1752,0
7204765,CVB35.BC,2021-12-18,Reparado,0,0,0.0,0,0
7204766,CVB35.BC,2022-02-04,Reparado,0,0,0.0,0,0
7204767,CVB35.BC,2021-08-04,Reparado,0,0,0.0,0,0
7204767,CVB35.BC,2023-09-07,Reparado / Garantía Lab,0,0,764.0,764,0
7204768,CVB35.BC,2021-02-10,Reparado,0,0,0.0,0,0
7204768,CVB35.BC,2023-10-24,Reparado / Garantía Lab,0,0,986.0,986,0
7204768,CVB35.BC,2024-06-01,Reparado / Garantía Lab,0,1,221.0,1207,0
7204769,CVB35.BC,2021-05-11,POD,0,0,0.0,0,0
7204769,CVB35.BC,2021-05-11,POD Reparado,0,0,0.0,0,0
7204769,CVB35.BC,2021-11-08,Reparado / Garantía Lab,0,2,181.0,181,1
7204769,CVB35.BC,2021-11-23,Reparado,1,3,15.0,196,0
7204769,CVB35.BC,2023-01-23,Reparado / Garantía Lab,0,0,426.0,622,1
7204769,CVB35.BC,2023-01-30,Reparado / Garantía Lab,1,1,7.0,629,1
7204769,CVB35.BC,2023-02-03,Reparado / Garantía Lab,2,2,4.0,633,0
7204769,CVB35.BC,2023-10-17,Reparado / Garantía Lab,0,3,256.0,889,0
7204769,CVB35.BC,2023-11-18,Reparado / Garantía Lab,1,4,32.0,921,0
7204769,CVB35.BC,2024-04-26,Reparado / Garantía Lab,1,2,160.0,1081,0
7204769,CVB35.BC,2024-10-01,Reparado / Garantía Lab,1,3,158.0,1239,1
7204769,CVB35.BC,2024-10-11,Reparado / Garantía Lab,2,4,10.0,1249,0
7204769,CVB35.BC,2024-12-09,Reparado / Garantía Lab,2,3,59.0,1308,0
7204769,CVB35.BC,2025-03-06,Reparado / Garantía Lab,3,4,87.0,1395,0
7204769,CVB35.BC,2025-05-28,Reparado / Garantía Lab,2,4,83.0,1478,1
7204769,CVB35.BC,2025-06-27,Reparado,2,5,30.0,1508,0
7204771,CVB35.BC,2023-11-24,Reparado,0,0,0.0,0,0
7204772,CVB35.BC,2022-02-14,Reparado,0,0,0.0,0,0
7204772,CVB35.BC,2022-04-18,Reparado / Garantía Lab,1,1,63.0,63,0
7204772,CVB35.BC,2024-06-11,Reparado / Garantía Lab,0,0,785.0,848,0
7204772,CVB35.BC,2024-11-08,Reparado / Garantía Lab,1,1,150.0,998,0
7204772,CVB35.BC,2025-01-13,Reparado / Garantía Lab,1,2,66.0,1064,0
7204772,CVB35.BC,2025-02-14,Reparado / Garantía Lab,2,3,32.0,1096,0
7204772,CVB35.BC,2025-05-06,Reparado / Garantía Lab,3,4,81.0,1177,0
7204772,CVB35.BC,2025-07-08,Reparado / Garantía Lab,3,4,63.0,1240,1
7204772,CVB35.BC,2025-07-11,Reparado / Garantía Lab,4,5,3.0,1243,1
7204772,CVB35.BC,2025-07-15,Reparado / Garantía Lab,4,6,4.0,1247,1
7204772,CVB35.BC,2025-07-28,Reparado / Garantía Lab,5,7,13.0,1260,0
7204773,CVB35.BC,2024-05-21,Reparado,0,0,0.0,0,0
7204775,CVB35.BC,2022-05-01,Reparado,0,0,0.0,0,0
7204775,CVB35.BC,2024-10-04,Reparado / Garantía Lab,0,0,887.0,887,0
7204775,CVB35.BC,2025-06-09,Reparado / Garantía Lab,0,1,248.0,1135,0
7204776,CVB35.BC,2021-07-15,Reparado,0,0,0.0,0,0
7204776,CVB35.BC,2021-09-29,Reparado / Garantía Lab,1,1,76.0,76,0
7204776,CVB35.BC,2023-02-02,Reparado / Garantía Lab,0,0,491.0,567,0
7204776,CVB35.BC,2025-08-06,Reparado / Garantía Lab,0,0,916.0,1483,0
7204777,CVB35.BC,2021-12-21,Reparado,0,0,0.0,0,0
7204777,CVB35.BC,2024-04-18,Reparado / Garantía Lab,0,0,849.0,849,0
7204778,CVB35.BC,2023-10-31,Reparado,0,0,0.0,0,0
7204778,CVB35.BC,2024-08-05,Reparado / Garantía Lab,0,1,279.0,279,0
7204779,CVB35.BC,2024-03-20,Reparado,0,0,0.0,0,1
7204779,CVB35.BC,2024-04-19,Reparado / Garantía Lab,1,1,30.0,30,0
7204780,CVB35.BC,2025-10-20,Reparado,0,0,0.0,0,0
7204781,CVB35.BC,2021-07-14,Reparado,0,0,0.0,0,0
7204782,CVB35.BC,2022-02-18,Reparado,0,0,0.0,0,1
7204782,CVB35.BC,2022-02-23,Reparado / Garantía Lab,1,1,5.0,5,1
7204782,CVB35.BC,2022-02-28,Reparado / Garantía Lab,2,2,5.0,10,0
7204782,CVB35.BC,2022-10-26,Reparado / Garantía Lab,0,3,240.0,250,1
7204782,CVB35.BC,2022-11-23,Reparado / Garantía Lab,1,4,28.0,278,0
7204784,CVB35.BC,2025-02-12,Reparado / Garantía Lab,0,0,0.0,0,0
7204784,CVB35.BC,2025-05-20,Reparado / Garantía Lab,1,1,97.0,97,0
7204785,CVB35.BC,2022-02-10,Reparado,0,0,0.0,0,0
7204785,CVB35.BC,2022-11-21,Reparado / Garantía Lab,0,1,284.0,284,0
7204786,CVB35.BC,2022-02-10,Reparado,0,0,0.0,0,0
7204786,CVB35.BC,2025-02-06,Reparado / Garantía Lab,0,0,1092.0,1092,0
7204787,CVB35.BC,2020-12-09,Reparado,0,0,0.0,0,0
7204787,CVB35.BC,2022-11-11,Reparado / Garantía Lab,0,0,702.0,702,0
7204787,CVB35.BC,2023-04-24,Reparado / Garantía Lab,1,1,164.0,866,0
7204787,CVB35.BC,2024-07-12,Reparado / Garantía Lab,0,0,445.0,1311,0
7204791,CVB35.BC,2022-10-24,Reparado,0,0,0.0,0,1
7204791,CVB35.BC,2022-11-02,Reparado / Garantía Lab,1,1,9.0,9,0
7204791,CVB35.BC,2022-12-28,Reparado / Garantía Lab,2,2,56.0,65,0
7204791,CVB35.BC,2024-02-15,Reparado / Garantía Lab,0,0,414.0,479,0
7204793,CVB35.BC,2021-01-28,Reparado,0,0,0.0,0,0
7204793,CVB35.BC,2022-11-05,Reparado / Garantía Lab,0,0,646.0,646,1
7204793,CVB35.BC,2022-11-23,Reparado / Garantía Lab,1,1,18.0,664,0
7204794,CVB35.BC,2021-06-08,Reparado,0,0,0.0,0,1
7204794,CVB35.BC,2021-07-08,Reparado,1,1,30.0,30,0
7204794,CVB35.BC,2021-09-06,Reparado / Garantía Lab,2,2,60.0,90,0
7204795,CVB35.BC,2021-02-04,Reparado,0,0,0.0,0,0
7204795,CVB35.BC,2021-03-12,Reparado,1,1,36.0,36,0
7204795,CVB35.BC,2021-08-11,Reparado / Garantía Lab,1,2,152.0,188,1
7204795,CVB35.BC,2021-08-18,Reparado / Garantía Lab,2,3,7.0,195,1
7204795,CVB35.BC,2021-08-25,Reparado / Garantía Lab,3,4,7.0,202,0
7204795,CVB35.BC,2022-03-04,Reparado / Garantía Lab,0,4,191.0,393,1
7204795,CVB35.BC,2022-03-18,Reparado / Garantía Lab,1,4,14.0,407,1
7204795,CVB35.BC,2022-03-24,Reparado / Garantía Lab,2,5,6.0,413,0
7204795,CVB35.BC,2022-11-23,Reparado / Garantía Lab,0,3,244.0,657,0
7204795,CVB35.BC,2025-09-05,Reparado / Garantía Lab,0,0,1017.0,1674,0
7204796,CVB35.BC,2023-09-07,Reparado,0,0,0.0,0,0
7204796,CVB35.BC,2025-08-08,Reparado / Garantía Lab,0,0,701.0,701,1
7204796,CVB35.BC,2025-08-13,Reparado / Garantía Lab,1,1,5.0,706,1
7204796,CVB35.BC,2025-08-19,Reparado / Garantía Lab,2,2,6.0,712,0
7204796,CVB35.BC,2025-10-14,Reparado,3,3,56.0,768,1
7204796,CVB35.BC,2025-10-21,Reparado / Garantía Lab,4,4,7.0,775,0
7204797,CVB35.BC,2021-04-01,Reparado,0,0,0.0,0,1
7204797,CVB35.BC,2021-04-28,Reparado / Garantía Lab,1,1,27.0,27,0
7204798,CVB35.BC,2022-02-10,Reparado,0,0,0.0,0,0
7204798,CVB35.BC,2024-11-22,Reparado / Garantía Lab,0,0,1016.0,1016,0
7204799,CVB35.BC,2021-08-04,Reparado,0,0,0.0,0,0
7204799,CVB35.BC,2024-06-10,Reparado / Garantía Lab,0,0,1041.0,1041,0
7204800,CVB35.BC,2021-03-27,Reparado,0,0,0.0,0,0
7204800,CVB35.BC,2022-04-13,Reparado,0,0,382.0,382,0
7204801,CVB35.BC,2022-03-30,Reparado,0,0,0.0,0,1
7204801,CVB35.BC,2022-04-05,Reparado / Garantía Lab,1,1,6.0,6,0
7204801,CVB35.BC,2023-08-31,Reparado / Garantía Lab,0,0,513.0,519,0
7204801,CVB35.BC,2024-04-30,Reparado / Garantía Lab,0,1,243.0,762,1
7204801,CVB35.BC,2024-05-09,Reparado / Garantía Lab,1,2,9.0,771,0
7204801,CVB35.BC,2025-01-14,Reparado / Garantía Lab,0,2,250.0,1021,0
7204801,CVB35.BC,2025-02-24,Reparado / Garantía Lab,1,3,41.0,1062,0
7204803,CVB35.BC,2025-07-01,Reparado,0,0,0.0,0,0
7204804,CVB35.BC,2022-06-11,Reparado,0,0,0.0,0,0
7204804,CVB35.BC,2025-02-10,Reparado / Garantía Lab,0,0,975.0,975,0
7204805,CVB35.BC,2021-02-11,Reparado,0,0,0.0,0,1
7204805,CVB35.BC,2021-02-17,Reparado / Garantía Lab,1,1,6.0,6,0
7204805,CVB35.BC,2021-05-07,Reparado / Garantía Lab,2,2,79.0,85,1
7204805,CVB35.BC,2021-05-14,Reparado / Garantía Lab,3,3,7.0,92,0
7204805,CVB35.BC,2021-08-04,Reparado / Garantía Lab,4,4,82.0,174,1
7204805,CVB35.BC,2021-08-20,Reparado / Garantía Lab,3,5,16.0,190,0
7204806,CVB35.BC,2022-10-16,POD Reparado,0,0,0.0,0,0
7204806,CVB35.BC,2025-01-14,Reparado / Garantía Lab,0,0,821.0,821,1
7204806,CVB35.BC,2025-01-30,Reparado / Garantía Lab,1,1,16.0,837,0
7204808,CVB35.BC,2024-09-16,Reparado,0,0,0.0,0,0
7204808,CVB35.BC,2025-05-14,Reparado / Garantía Lab,0,1,240.0,240,0
7204809,CVB35.BC,2021-08-25,Reparado,0,0,0.0,0,0
7204809,CVB35.BC,2021-12-10,Reparado / Garantía Lab,1,1,107.0,107,0
7204809,CVB35.BC,2022-02-09,Reparado / Garantía Lab,2,2,61.0,168,0
7204809,CVB35.BC,2022-03-22,Reparado / Garantía Lab,2,3,41.0,209,1
7204809,CVB35.BC,2022-03-25,Reparado / Garantía Lab,3,4,3.0,212,0
7204810,CVB35.BC,2020-12-11,Reparado,0,0,0.0,0,0
7204811,CVB35.BC,2022-11-15,Reparado,0,0,0.0,0,0
7204811,CVB35.BC,2024-01-15,Reparado / Garantía Lab,0,0,426.0,426,0
7204813,CVB35.BC,2025-03-25,Reparado,0,0,0.0,0,0
7204814,CVB35.BC,2021-11-24,Reparado,0,0,0.0,0,0
7204814,CVB35.BC,2023-02-27,Reparado / Garantía Lab,0,0,460.0,460,0
7204814,CVB35.BC,2024-07-06,Reparado / Garantía Lab,0,0,495.0,955,0
7204815,CVB35.BC,2019-12-12,Reparado / Garantía Lab,0,0,0.0,0,0
7204815,CVB35.BC,2021-02-22,Reparado,0,0,438.0,438,0
7204816,CVB35.BC,2022-07-23,Reparado,0,0,0.0,0,0
7204816,CVB35.BC,2024-12-09,Reparado / Garantía Lab,0,0,870.0,870,0
7204816,CVB35.BC,2025-11-25,Reparado / Garantía Lab,0,1,351.0,1221,0
7204817,CVB35.BC,2021-02-12,Reparado,0,0,0.0,0,0
7204818,CVB35.BC,2020-12-02,Reparado,0,0,0.0,0,0
7204818,CVB35.BC,2025-02-05,POD Reparado,0,0,1526.0,1526,0
7204819,CVB35.BC,2021-02-11,Reparado,0,0,0.0,0,0
7204819,CVB35.BC,2023-09-22,POD Reparado,0,0,953.0,953,0
7204819,CVB35.BC,2025-09-23,Reparado / Garantía Lab,0,0,732.0,1685,0
7204822,CVB35.BC,2021-02-12,Reparado,0,0,0.0,0,0
7204823,CVB35.BC,2021-09-08,Reparado,0,0,0.0,0,0
7204823,CVB35.BC,2022-03-12,Reparado / Garantía Lab,0,1,185.0,185,0
7204824,CVB35.BC,2021-02-08,Reparado,0,0,0.0,0,0
7204824,CVB35.BC,2024-05-23,Reparado / Garantía Lab,0,0,1200.0,1200,0
7204825,CVB35.BC,2021-04-22,Reparado,0,0,0.0,0,0
7204826,CVB35.BC,2022-09-23,Reparado,0,0,0.0,0,0
7204827,CVB35.BC,2021-07-29,Reparado,0,0,0.0,0,0
7204827,CVB35.BC,2022-10-24,Reparado,0,0,452.0,452,1
7204827,CVB35.BC,2022-11-23,Reparado / Garantía Lab,1,1,30.0,482,0
7204828,CVB35.BC,2021-02-18,Reparado,0,0,0.0,0,0
7204828,CVB35.BC,2022-05-28,Reparado / Garantía Lab,0,0,464.0,464,0
7204828,CVB35.BC,2024-08-23,Reparado / Garantía Lab,0,0,818.0,1282,0
7204829,CVB35.BC,2021-02-17,Reparado,0,0,0.0,0,0
7204829,CVB35.BC,2023-05-24,Reparado / Garantía Lab,0,0,826.0,826,0
7204829,CVB35.BC,2024-12-06,Reparado / Garantía Lab,0,0,562.0,1388,0
7204829,CVB35.BC,2025-02-06,Reparado / Garantía Lab,1,1,62.0,1450,0
7204829,CVB35.BC,2025-11-26,Reparado / Garantía Lab,0,2,293.0,1743,0
7204830,CVB35.BC,2021-09-11,Reparado,0,0,0.0,0,0
7204830,CVB35.BC,2022-03-23,Reparado / Garantía Lab,0,1,193.0,193,0
7204830,CVB35.BC,2024-09-04,Reparado,0,0,896.0,1089,1
7204830,CVB35.BC,2024-09-27,Reparado / Garantía Lab,1,1,23.0,1112,0
7204831,CVB35.BC,2021-02-10,Reparado,0,0,0.0,0,1
7204831,CVB35.BC,2021-02-11,Reparado / Garantía Lab,1,1,1.0,1,0
7204831,CVB35.BC,2024-02-20,Reparado / Garantía Lab,0,0,1104.0,1105,0
7204831,CVB35.BC,2024-06-27,Reparado / Garantía Lab,1,1,128.0,1233,0
7204832,CVB35.BC,2022-02-03,Reparado,0,0,0.0,0,0
7204832,CVB35.BC,2022-11-15,Reparado / Garantía Lab,0,1,285.0,285,0
7204833,CVB35.BC,2021-03-13,Reparado,0,0,0.0,0,0
7204833,CVB35.BC,2024-07-17,Reparado / Garantía Lab,0,0,1222.0,1222,0
7204834,CVB35.BC,2023-06-21,Reparado,0,0,0.0,0,1
7204834,CVB35.BC,2023-06-28,Reparado / Garantía Lab,1,1,7.0,7,0
7204834,CVB35.BC,2024-03-22,Reparado / Garantía Lab,0,2,268.0,275,0
7204835,CVB35.BC,2021-02-01,Reparado,0,0,0.0,0,0
7204835,CVB35.BC,2021-03-10,POD,1,1,37.0,37,0
7204836,CVB35.BC,2021-02-11,Reparado,0,0,0.0,0,1
7204836,CVB35.BC,2021-02-17,Reparado / Garantía Lab,1,1,6.0,6,0
7204837,CVB35.BC,2021-12-01,Reparado,0,0,0.0,0,0
7204839,CVB35.BC,2021-11-14,Reparado,0,0,0.0,0,0
7204839,CVB35.BC,2025-11-25,Reparado / Garantía Lab,0,0,1472.0,1472,0
7204841,CVB35.BC,2021-05-18,Reparado,0,0,0.0,0,1
7204841,CVB35.BC,2021-06-02,Reparado,1,1,15.0,15,1
7204841,CVB35.BC,2021-06-03,Reparado / Garantía Lab,2,2,1.0,16,1
7204841,CVB35.BC,2021-06-15,Reparado / Garantía Lab,3,3,12.0,28,0
7204841,CVB35.BC,2021-09-09,Reparado / Garantía Lab,4,4,86.0,114,0
7204841,CVB35.BC,2023-07-12,Reparado / Garantía Lab,0,0,671.0,785,0
