id,Ingreso,Modelo,Serie,OS,PPU,Falla_Indicada,Estado,Salida,Solucion_Comentario,Estado_normalizado
3829,2022-02-09,CVB35.BC,7203679,12357837,,Intermitente,Reparado,2022-02-21,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3848,2022-02-09,CVB35.BC,7203906,12358529,,Problema Software Sonda,Reparado,2022-02-22,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3845,2022-02-09,CVB35.BC,7204242,12358566,,Intermitente,Reparado,2022-02-21,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3986,2022-02-09,CVB35.BC,7204338,12358836,,Problema Software Sonda,Reparado,2022-03-02,"Conexion IDE, Aplicación Pegamento, Pruebas Conectado Soft MK e Instalacion S.O Uboot",Reparado
3887,2022-02-09,CVB35.BC,7204362,12358577,,Problema Software Sonda,Reparado,2022-02-23,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
4174,2022-02-09,CVB35.BC,7204809,12358584,,Problema Software Sonda,Reparado/Garantía Lab,2022-03-21,"Conexion IDE, Aplicación Pegamento, Pruebas Conectado Soft MK e Instalacion S.O Uboot",Reparado / Garantía Lab
3794,2022-02-09,CVB45.BC,7400810,12358452,,No Enciende,Reparado/Garantía Lab,2022-02-16,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
3781,2022-02-09,CVB45.BC,7401814,12358773,,Error 60,Reparado/Garantía Lab,2022-02-14,"Reconexion, Test Soft MK e Instalacion S.O MK",Reparado / Garantía Lab
4166,2022-02-09,CVB45.BC,7403111,S/O,,Barcode,Reparado/Garantía Lab,2022-03-21,Cambio Lector QR e Instalacion S.O MK,Reparado / Garantía Lab
3787,2022-02-09,CVB45.BC,7403446,12358415,,Mifare Test,Reparado/Garantía Lab,2022-02-15,"Cambio Mifare, Pruebas MK, Instalacion S.O",Reparado / Garantía Lab
3768,2022-02-09,CVB45.BC,7406472,S/O,,Sin Sonido,Reparado/Garantía Lab,2022-02-11,"Cambio Parlante, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O MK",Reparado / Garantía Lab
3872,2022-02-10,CVB35.BC,7203710,12359132,,Problema Software Sonda,Reparado,2022-02-22,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
4342,2022-02-10,CVB35.BC,7203816,12359085,,POD,Reparado,2022-04-13,"Cambio Carcasa Delantera y Trasera, Pruebas, Instalacion SO MK",Reparado
3854,2022-02-10,CVB35.BC,7203890,12359138,,Problema Software Sonda,Reparado,2022-02-22,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3891,2022-02-10,CVB35.BC,7204022,12359167,,Problema Software Sonda,Reparado,2022-02-23,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3826,2022-02-10,CVB35.BC,7204040,12359626,,Intermitente,Reparado,2022-02-18,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3827,2022-02-10,CVB35.BC,7204084,12359208,,Intermitente,Reparado,2022-02-21,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3846,2022-02-10,CVB35.BC,7204085,12359128,,Intermitente,Reparado,2022-02-21,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3931,2022-02-10,CVB35.BC,7204347,12359047,,Problema Software Sonda,Reparado,2022-02-25,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3852,2022-02-10,CVB35.BC,7204571,12359049,,Problema Software Sonda,Reparado,2022-02-22,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3847,2022-02-10,CVB35.BC,7204691,12359147,,Problema Software Sonda,Reparado,2022-02-22,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3875,2022-02-10,CVB35.BC,7204785,12359175,,Problema Software Sonda,Reparado,2022-02-22,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3843,2022-02-10,CVB35.BC,7204786,12359064,,Intermitente,Reparado,2022-02-21,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3906,2022-02-10,CVB35.BC,7204798,12359269,,Problema Software Sonda,Reparado,2022-02-23,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3797,2022-02-10,CVB45.BC,7400987,12358791,,Display Blanco/Negro,Reparado/Garantía Lab,2022-02-16,"Ajuste Cable Display, Pruebas Soft MK e Instalacion Soft MK",Reparado / Garantía Lab
3782,2022-02-10,CVB45.BC,7402288,S/O,,Intermitente,Reparado/Garantía Lab,2022-02-14,"Reconexion, Test Soft MK e Instalacion S.O MK",Reparado / Garantía Lab
3786,2022-02-10,CVB45.BC,7406480,12358885,,Barcode,Reparado/Garantía Lab,2022-02-15,Cambio Lector QR e Instalacion S.O MK,Reparado / Garantía Lab
3779,2022-02-10,CVB45.BC,7407189,S/O,,Problema Software Sonda,Reparado/Garantía Lab,2022-02-14,"Cambio Firmware, Pruebas, Instalacion S.O MK",Reparado / Garantía Lab
3785,2022-02-11,CVB35.BC,7203563,12358396,,Intermitente,Reparado,2022-02-15,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3945,2022-02-11,CVB35.BC,7203612,12359391,,Problema Software Sonda,Reparado,2022-02-28,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3808,2022-02-11,CVB35.BC,7203667,12339400,,Intermitente,Reparado,2022-02-17,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3820,2022-02-11,CVB35.BC,7203668,12359493,,Intermitente,Reparado,2022-02-18,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3801,2022-02-11,CVB35.BC,7203746,12359554,,Intermitente,Reparado,2022-02-17,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3822,2022-02-11,CVB35.BC,7203777,12359214,,Intermitente,Reparado,2022-02-18,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3804,2022-02-11,CVB35.BC,7203782,12359654,,Intermitente,Reparado,2022-02-17,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3814,2022-02-11,CVB35.BC,7203895,12359514,,Intermitente,Reparado,2022-02-18,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3840,2022-02-11,CVB35.BC,7203898,12359562,,Intermitente,Reparado,2022-02-21,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3815,2022-02-11,CVB35.BC,7203915,12359500,,Intermitente,Reparado,2022-02-18,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3810,2022-02-11,CVB35.BC,7203919,12359571,,Intermitente,Reparado,2022-02-17,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3802,2022-02-11,CVB35.BC,7203947,12359610,,Intermitente,Reparado,2022-02-17,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3824,2022-02-11,CVB35.BC,7203977,12359543,,Error 60,Reparado,2022-02-18,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3927,2022-02-11,CVB35.BC,7204045,12359670,,Problema Software Sonda,Reparado/Garantía Lab,2022-02-25,"Reconexion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado / Garantía Lab
3791,2022-02-11,CVB35.BC,7204046,12359522,,Se Reinicia,Reparado,2022-02-16,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3825,2022-02-11,CVB35.BC,7204255,12360739,,Intermitente,Reparado,2022-02-18,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3798,2022-02-11,CVB35.BC,7204270,12359602,,Se Reinicia,Reparado,2022-02-16,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3792,2022-02-11,CVB35.BC,7204503,12359623,,Se Reinicia,Reparado,2022-02-16,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3790,2022-02-11,CVB35.BC,7204572,12359557,,Se Reinicia,Reparado,2022-02-16,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3795,2022-02-11,CVB35.BC,7204651,12359604,,Se Reinicia,Reparado,2022-02-16,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3807,2022-02-11,CVB35.BC,7204669,12359556,,Intermitente,Reparado,2022-02-17,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3799,2022-02-11,CVB35.BC,7204680,12359525,,Se Reinicia,Reparado,2022-02-16,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
6742,2022-02-11,CVB35.BC,7204762,12354490,,Procesador,Reparado,2022-12-30,Flasheo Kernel Procesador,Reparado
3936,2022-02-11,CVB35.BC,7204843,S/O,,Problema Software Sonda,Reparado/Garantía Lab,2022-02-25,"Reconexion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado / Garantía Lab
3930,2022-02-11,CVB45.BC,7404760,12359612,,Problema Software Sonda,Reparado,2022-02-25,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
3793,2022-02-12,CVB35.BC,7203430,12359688,,Se Reinicia,Reparado,2022-02-16,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3818,2022-02-12,CVB35.BC,7203640,12359739,,Intermitente,Reparado,2022-02-18,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3796,2022-02-12,CVB35.BC,7203675,12359702,,Se Reinicia,Reparado,2022-02-16,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3913,2022-02-12,CVB35.BC,7203810,12359694,,Problema Software Sonda,Reparado,2022-02-24,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3831,2022-02-12,CVB35.BC,7203829,12359692,,Intermitente,Reparado,2022-02-21,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3805,2022-02-12,CVB35.BC,7203834,12359725,,Intermitente,Reparado,2022-02-17,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3806,2022-02-12,CVB35.BC,7203923,12323712,,Intermitente,Reparado,2022-02-17,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3813,2022-02-12,CVB35.BC,7204196,12359726,,Intermitente,Reparado,2022-02-18,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3912,2022-02-12,CVB35.BC,7204507,12359576,,Problema Software Sonda,Reparado,2022-02-24,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3811,2022-02-12,CVB45.BC,7403524,12359542,,Mifare Test,Reparado/Garantía Lab,2022-02-17,"Reconexion, Pruebas, Test, Instalacion SO MK",Reparado / Garantía Lab
3837,2022-02-13,CVB35.BC,7203597,12359821,,Intermitente,Reparado,2022-02-21,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3849,2022-02-13,CVB35.BC,7203869,12359489,,Problema Software Sonda,Reparado,2022-02-22,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3835,2022-02-13,CVB35.BC,7203894,12359812,,Intermitente,Reparado,2022-02-21,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
5330,2022-02-13,CVB35.BC,7204750,12359818,,Display Blanco/Negro,REPARADO,2022-08-23,"Limpieza, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O MK",Reparado
3856,2022-02-14,CVB35.BC,7203353,12360048,,Problema Software Sonda,Reparado,2022-02-22,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3916,2022-02-14,CVB35.BC,7203356,12360210,,Problema Software Sonda,Reparado,2022-02-24,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3867,2022-02-14,CVB35.BC,7203373,12360081,,Problema Software Sonda,Reparado,2022-02-22,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3830,2022-02-14,CVB35.BC,7203376,12360079,,Intermitente,Reparado,2022-02-21,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3855,2022-02-14,CVB35.BC,7203431,12359907,,Problema Software Sonda,Reparado,2022-02-22,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3839,2022-02-14,CVB35.BC,7203535,12360082,,Intermitente,Reparado,2022-02-21,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3809,2022-02-14,CVB35.BC,7203585,12360123,,Intermitente,Reparado,2022-02-17,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3850,2022-02-14,CVB35.BC,7203591,12359916,,Problema Software Sonda,Reparado,2022-02-22,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3819,2022-02-14,CVB35.BC,7203800,12360186,,Intermitente,Reparado,2022-02-18,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3803,2022-02-14,CVB35.BC,7203827,S/O,,Barcode,Reparado/Garantía Lab,2022-02-17,Cambio Lector QR e Instalacion S.O MK,Reparado / Garantía Lab
3888,2022-02-14,CVB35.BC,7203833,12360176,,Problema Software Sonda,Reparado,2022-02-23,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3919,2022-02-14,CVB35.BC,7203897,12360364,,Problema Software Sonda,Reparado,2022-02-24,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3853,2022-02-14,CVB35.BC,7204286,12359908,,Problema Software Sonda,Reparado,2022-02-22,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3823,2022-02-14,CVB35.BC,7204299,12360197,,Barcode,Reparado,2022-02-18,Cambio Lector QR e Instalacion S.O MK,Reparado
3816,2022-02-14,CVB35.BC,7204452,12360245,,Barcode,Reparado,2022-02-18,Cambio Lector QR e Instalacion S.O MK,Reparado
3895,2022-02-14,CVB35.BC,7204549,12360248,,Problema Software Sonda,Reparado,2022-02-23,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3859,2022-02-14,CVB35.BC,7204560,12359853,,Problema Software Sonda,Reparado,2022-02-22,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3812,2022-02-14,CVB35.BC,7204653,12360194,,Intermitente,Reparado,2022-02-18,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
4207,2022-02-14,CVB35.BC,7204772,12359913,,Display Blanco/Negro,Reparado,2022-03-24,"Cambio Display, Cambio IDE, Pruebas, Soft MK, Instalacion S.O MK",Reparado
3842,2022-02-14,CVB45.BC,7401826,12360207,,Problema Software Sonda,Reparado/Garantía Lab,2022-02-21,"Reconexion, Pruebas, Test, Instalacion SO MK",Reparado / Garantía Lab
3896,2022-02-14,CVB45.BC,7405079,12359578,,Barcode,Reparado,2022-02-23,Cambio Lector QR e Instalacion S.O MK,Reparado
3841,2022-02-14,CVB45.BC,7406336,12360139,,Intermitente,Reparado/Garantía Lab,2022-02-21,"Reconexion, Pruebas, Test, Instalacion SO MK",Reparado / Garantía Lab
3833,2022-02-14,CVB45.BC,7407937,123610117,,Intermitente,Reparado,2022-02-21,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
3909,2022-02-15,CVB35.BC,7203380,12360712,,Problema Software Sonda,Reparado,2022-02-24,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3876,2022-02-15,CVB35.BC,7203385,12360466,,Problema Software Sonda,Reparado,2022-02-22,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3866,2022-02-15,CVB35.BC,7203390,12360716,,Problema Software Sonda,Reparado,2022-02-22,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
4684,2022-02-15,CVB35.BC,7203566,12360682,,Intermitente,Reparado/Garantía Lab,2022-06-10,"Reconexion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
3865,2022-02-15,CVB35.BC,7203600,12360528,,Problema Software Sonda,Reparado,2022-02-22,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3933,2022-02-15,CVB35.BC,7203622,12360040,,Problema Software Sonda,Reparado,2022-02-25,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
3821,2022-02-15,CVB35.BC,7203715,12360366,,Intermitente,Reparado,2022-02-18,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3834,2022-02-15,CVB35.BC,7203755,12360392,,Intermitente,Reparado,2022-02-21,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3828,2022-02-15,CVB35.BC,7203764,12360469,,Intermitente,Reparado,2022-02-21,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3974,2022-02-15,CVB35.BC,7203784,12360370,,Problema Software Sonda,Reparado,2022-03-02,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3868,2022-02-15,CVB35.BC,7204007,12360391,,Problema Software Sonda,Reparado,2022-02-22,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3920,2022-02-15,CVB35.BC,7204064,12360522,,Problema Software Sonda,Reparado,2022-02-24,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3851,2022-02-15,CVB35.BC,7204298,12360394,,Problema Software Sonda,Reparado,2022-02-22,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3832,2022-02-15,CVB35.BC,7204312,12360653,,Intermitente,Reparado,2022-02-21,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3877,2022-02-15,CVB35.BC,7204414,12360171,,Problema Software Sonda,Reparado,2022-02-23,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3897,2022-02-15,CVB35.BC,7204423,12360560,,Problema Software Sonda,Reparado,2022-02-23,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3869,2022-02-15,CVB35.BC,7204554,12360529,,Problema Software Sonda,Reparado,2022-02-22,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3836,2022-02-15,CVB35.BC,7204644,12350689,,Intermitente,Reparado,2022-02-21,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3956,2022-02-15,CVB35.BC,7204727,12360621,,Problema Software Sonda,Reparado,2022-02-28,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3942,2022-02-15,CVB35.BC,7204855,12360494,,Problema Software Sonda,Reparado,2022-02-28,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
4071,2022-02-15,CVB45.BC,7401718,12360652,,Problema Software Sonda,Reparado,2022-03-10,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
3844,2022-02-15,CVB45.BC,7403463,12360728,,Intermitente,Reparado,2022-02-21,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
3870,2022-02-15,CVB45.BC,7405181,12360632,,Problema Software Sonda,Reparado,2022-02-22,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
3861,2022-02-16,CVB35.BC,7203500,12360939,,Problema Software Sonda,Reparado/Garantía Lab,2022-02-22,"Reconexion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado / Garantía Lab
3964,2022-02-16,CVB35.BC,7203563,S/O,,Problema Software Sonda,Reparado/Garantía Lab,2022-03-01,"Reconexion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado / Garantía Lab
3884,2022-02-16,CVB35.BC,7203590,12359107,,Problema Software Sonda,Reparado,2022-02-23,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3886,2022-02-16,CVB35.BC,7203634,12360045,,Problema Software Sonda,Reparado,2022-02-23,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3914,2022-02-16,CVB35.BC,7203672,12360603,,Problema Software Sonda,Reparado,2022-02-24,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
4448,2022-02-16,CVB35.BC,7203986,12360884,,Intermitente,Reparado,2022-05-16,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
3905,2022-02-16,CVB35.BC,7204240,12360598,,Problema Software Sonda,Reparado,2022-02-23,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado
3939,2022-02-16,CVB35.BC,7204290,12361127,,Problema Software Sonda,Reparado/Garantía Lab,2022-02-25,"Reconexion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado / Garantía Lab
3899,2022-02-16,CVB35.BC,7204850,12360792,,Problema Software Sonda,Reparado/Garantía Lab,2022-02-23,"Reconexion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado / Garantía Lab
3800,2022-02-16,CVB45.BC,7401814,S/O,,Problema Software Sonda,Reparado/Garantía Lab,2022-02-17,"Reconexion, Pruebas, Test, Instalacion SO MK",Reparado / Garantía Lab
3863,2022-02-16,CVB45.BC,7404806,12360785,,Problema Software Sonda,Reparado/Garantía Lab,2022-02-22,"Cambio IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
3858,2022-02-16,CVB45.BC,7408235,12360947,,Problema Software Sonda,Reparado/Garantía Lab,2022-02-22,"Reconexion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado / Garantía Lab
3932,2022-02-16,CVB45.BC,7408384,12361013,,Problema Software Sonda,Reparado,2022-02-25,"Reconexion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O",Reparado
3943,2022-02-17,CVB35.BC,7203430,S/O,,Problema Software Sonda,Reparado/Garantía Lab,2022-02-28,"Reconexion IDE, Aplicación Pegamento, Pruebas Soft MK e Instalacion S.O Uboot",Reparado / Garantía Lab
